MAL_ID,SEPERATE,Name,SEPERATE,Score,SEPERATE,Genres,SEPERATE,Type,SEPERATE,Episodes,SEPERATE,Premiered,SEPERATE,Ranked,SEPERATE,Popularity,SEPERATE,Favorites,END
2499,SEPERATE,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,SEPERATE,7.68,SEPERATE,"Comedy, Drama, School, Shounen, Slice of Life, Sports",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1073,SEPERATE,4447,SEPERATE,20,END
2500,SEPERATE,The Cockpit,SEPERATE,7.22,SEPERATE,"Historical, Military",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,2681,SEPERATE,4977,SEPERATE,34,END
2501,SEPERATE,Papuwa,SEPERATE,6.6,SEPERATE,"Adventure, Comedy",SEPERATE,TV,SEPERATE,26,SEPERATE,Fall 2003,SEPERATE,5381,SEPERATE,9667,SEPERATE,14,END
2503,SEPERATE,Nangoku Shounen Papuwa-kun,SEPERATE,6.19,SEPERATE,"Adventure, Comedy, Shounen",SEPERATE,TV,SEPERATE,42,SEPERATE,Fall 1992,SEPERATE,7427,SEPERATE,11132,SEPERATE,0,END
2505,SEPERATE,Ringetsu The Animation,SEPERATE,6.69,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6441,SEPERATE,17,END
2506,SEPERATE,Imouto,SEPERATE,6.02,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6881,SEPERATE,13,END
2507,SEPERATE,Tsuma Tsuma,SEPERATE,6.36,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7332,SEPERATE,7,END
2508,SEPERATE,Genshiken 2,SEPERATE,7.77,SEPERATE,"Comedy, Parody, Slice of Life",SEPERATE,TV,SEPERATE,12,SEPERATE,Fall 2007,SEPERATE,882,SEPERATE,1777,SEPERATE,206,END
2510,SEPERATE,Sengoku Majin Goushougun,SEPERATE,6.6,SEPERATE,"Action, Sci-Fi, Parody, Mecha",SEPERATE,TV,SEPERATE,26,SEPERATE,Summer 1981,SEPERATE,5391,SEPERATE,8649,SEPERATE,1,END
2511,SEPERATE,Sengoku Majin Goushougun: Toki no Etranger,SEPERATE,6.69,SEPERATE,"Action, Sci-Fi",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4936,SEPERATE,8456,SEPERATE,11,END
2512,SEPERATE,Detective Conan OVA 02: 16 Suspects,SEPERATE,7.33,SEPERATE,"Adventure, Mystery, Comedy, Police, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2196,SEPERATE,4309,SEPERATE,11,END
2513,SEPERATE,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,SEPERATE,7.2,SEPERATE,"Adventure, Mystery, Comedy, Police, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2773,SEPERATE,4426,SEPERATE,3,END
2514,SEPERATE,Detective Conan OVA 04: Conan and Kid and Crystal Mother,SEPERATE,7.52,SEPERATE,"Adventure, Mystery, Police, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1510,SEPERATE,4218,SEPERATE,5,END
2515,SEPERATE,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,SEPERATE,7.26,SEPERATE,"Adventure, Mystery, Comedy, Police, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2534,SEPERATE,4583,SEPERATE,4,END
2516,SEPERATE,Uchuu no Senshi,SEPERATE,6.2,SEPERATE,"Space, Mecha, Military, Sci-Fi, Shounen",SEPERATE,OVA,SEPERATE,6,SEPERATE,Unknown,SEPERATE,7378,SEPERATE,6601,SEPERATE,7,END
2517,SEPERATE,Eikoku Koi Monogatari Emma: Intermission,SEPERATE,7.07,SEPERATE,"Drama, Historical, Romance, Seinen, Slice of Life",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3347,SEPERATE,6680,SEPERATE,6,END
2518,SEPERATE,Masuda Kousuke Gekijou Gag Manga Biyori 2,SEPERATE,7.22,SEPERATE,Comedy,SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2006,SEPERATE,2685,SEPERATE,8032,SEPERATE,2,END
2520,SEPERATE,Dragon Ball Specials,SEPERATE,6.73,SEPERATE,"Fantasy, Comedy, Super Power, Shounen",SEPERATE,Special,SEPERATE,2,SEPERATE,Unknown,SEPERATE,4759,SEPERATE,3274,SEPERATE,39,END
2521,SEPERATE,Haja Kyosei G Dangaiou,SEPERATE,5.42,SEPERATE,"Action, Mecha, Sci-Fi",SEPERATE,TV,SEPERATE,13,SEPERATE,Spring 2001,SEPERATE,9861,SEPERATE,8374,SEPERATE,3,END
2522,SEPERATE,Rakushou! Hyper Doll,SEPERATE,5.73,SEPERATE,"Magic, Adventure, Comedy, Sci-Fi, Shounen",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,9058,SEPERATE,8977,SEPERATE,2,END
2523,SEPERATE,Izumo: Takeki Tsurugi no Senki,SEPERATE,6.24,SEPERATE,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",SEPERATE,TV,SEPERATE,12,SEPERATE,Spring 2005,SEPERATE,7161,SEPERATE,4768,SEPERATE,17,END
2524,SEPERATE,Jungle de Ikou!,SEPERATE,5.41,SEPERATE,"Action, Ecchi, Adventure, Magic, Comedy",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,9927,SEPERATE,6275,SEPERATE,7,END
2525,SEPERATE,Kekkou Kamen,SEPERATE,5.72,SEPERATE,"Comedy, Ecchi",SEPERATE,OVA,SEPERATE,4,SEPERATE,Unknown,SEPERATE,9108,SEPERATE,6852,SEPERATE,5,END
2526,SEPERATE,Kirara,SEPERATE,6.15,SEPERATE,"Ecchi, Slice of Life, Comedy, Romance, Supernatural",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,7571,SEPERATE,7524,SEPERATE,4,END
2527,SEPERATE,Kotetsu no Daibouken,SEPERATE,5.82,SEPERATE,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,8765,SEPERATE,8353,SEPERATE,1,END
2528,SEPERATE,Megami Paradise,SEPERATE,5.47,SEPERATE,"Adventure, Ecchi, Fantasy",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,9766,SEPERATE,8884,SEPERATE,0,END
2529,SEPERATE,Princess Minerva,SEPERATE,5.54,SEPERATE,"Parody, Adventure, Fantasy, Comedy",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9575,SEPERATE,9650,SEPERATE,0,END
2530,SEPERATE,G-Taste,SEPERATE,5.87,SEPERATE,"Hentai, Yuri",SEPERATE,OVA,SEPERATE,7,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5926,SEPERATE,38,END
2531,SEPERATE,Gibomai,SEPERATE,6.62,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6232,SEPERATE,31,END
2532,SEPERATE,Onna Kyoushi Yumi no Houkago,SEPERATE,5.85,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7454,SEPERATE,12,END
2533,SEPERATE,D+vine Luv,SEPERATE,6.34,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,4,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7668,SEPERATE,10,END
2534,SEPERATE,Angelique,SEPERATE,6.37,SEPERATE,"Sci-Fi, Harem, Drama, Romance, Fantasy, Shoujo",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,6548,SEPERATE,6415,SEPERATE,17,END
2535,SEPERATE,Angelique: Seichi yori Ai wo Komete,SEPERATE,6.26,SEPERATE,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",SEPERATE,OVA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,7044,SEPERATE,8270,SEPERATE,1,END
2536,SEPERATE,Angelique: Shiroi Tsubasa no Memoire,SEPERATE,5.96,SEPERATE,"Sci-Fi, Harem, Drama, Magic, Romance, Fantasy, Shoujo",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,8349,SEPERATE,8021,SEPERATE,5,END
2537,SEPERATE,Angelique: Twin Collection,SEPERATE,6.14,SEPERATE,"Fantasy, Sci-Fi, Shoujo",SEPERATE,OVA,SEPERATE,8,SEPERATE,Unknown,SEPERATE,7580,SEPERATE,9875,SEPERATE,1,END
2538,SEPERATE,With You: Mitsumeteitai,SEPERATE,5.48,SEPERATE,"Drama, Fantasy, Mystery, Romance, School",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,9721,SEPERATE,10387,SEPERATE,1,END
2539,SEPERATE,Itazura The Animation,SEPERATE,6.64,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5683,SEPERATE,40,END
2540,SEPERATE,Tonari no Oneesan,SEPERATE,5.82,SEPERATE,"Comedy, Hentai",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7968,SEPERATE,4,END
2541,SEPERATE,Dokusen,SEPERATE,5.45,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,8875,SEPERATE,7,END
2542,SEPERATE,Lady Georgie,SEPERATE,7.16,SEPERATE,"Drama, Historical, Romance, Shoujo",SEPERATE,TV,SEPERATE,45,SEPERATE,Spring 1983,SEPERATE,2960,SEPERATE,5457,SEPERATE,59,END
2543,SEPERATE,Robin Hood no Daibouken,SEPERATE,7.12,SEPERATE,"Adventure, Historical, Romance",SEPERATE,TV,SEPERATE,52,SEPERATE,Summer 1990,SEPERATE,3108,SEPERATE,5764,SEPERATE,23,END
2544,SEPERATE,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,SEPERATE,7.27,SEPERATE,"Adventure, Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,50,SEPERATE,Winter 1981,SEPERATE,2507,SEPERATE,6824,SEPERATE,17,END
2545,SEPERATE,Huckleberry no Bouken,SEPERATE,6.22,SEPERATE,"Adventure, Historical, Drama",SEPERATE,TV,SEPERATE,26,SEPERATE,Winter 1976,SEPERATE,7260,SEPERATE,9711,SEPERATE,1,END
2546,SEPERATE,Alps Monogatari: Watashi no Annette,SEPERATE,6.7,SEPERATE,"Slice of Life, Historical, Drama",SEPERATE,TV,SEPERATE,48,SEPERATE,Winter 1983,SEPERATE,4877,SEPERATE,7740,SEPERATE,10,END
2547,SEPERATE,Shoukoujo Sara,SEPERATE,7.68,SEPERATE,"Slice of Life, Historical, Drama, Shoujo",SEPERATE,TV,SEPERATE,46,SEPERATE,Winter 1985,SEPERATE,1090,SEPERATE,4122,SEPERATE,84,END
2548,SEPERATE,Ai no Wakakusa Monogatari,SEPERATE,7.43,SEPERATE,"Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,48,SEPERATE,Winter 1987,SEPERATE,1805,SEPERATE,5839,SEPERATE,39,END
2549,SEPERATE,Perrine Monogatari,SEPERATE,7.52,SEPERATE,"Slice of Life, Historical, Drama, Shoujo",SEPERATE,TV,SEPERATE,53,SEPERATE,Winter 1978,SEPERATE,1502,SEPERATE,7005,SEPERATE,16,END
2550,SEPERATE,Onboro Film,SEPERATE,6.4,SEPERATE,"Comedy, Parody",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6431,SEPERATE,8488,SEPERATE,1,END
2551,SEPERATE,Nessa no Wakusei,SEPERATE,5.19,SEPERATE,"Hentai, Sci-Fi",SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,9455,SEPERATE,1,END
2552,SEPERATE,Tetsuko no Tabi,SEPERATE,6.32,SEPERATE,"Comedy, Seinen, Slice of Life",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2007,SEPERATE,6804,SEPERATE,8752,SEPERATE,6,END
2553,SEPERATE,Flanders no Inu,SEPERATE,7.38,SEPERATE,"Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,52,SEPERATE,Winter 1975,SEPERATE,1974,SEPERATE,6381,SEPERATE,16,END
2554,SEPERATE,Ai Shoujo Pollyanna Story,SEPERATE,6.96,SEPERATE,"Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,51,SEPERATE,Winter 1986,SEPERATE,3763,SEPERATE,6895,SEPERATE,15,END
2555,SEPERATE,Shoukoushi Cedie,SEPERATE,7.36,SEPERATE,"Slice of Life, Drama, Shoujo",SEPERATE,TV,SEPERATE,43,SEPERATE,Winter 1988,SEPERATE,2081,SEPERATE,7631,SEPERATE,19,END
2556,SEPERATE,Jungle Taitei (1989),SEPERATE,6.71,SEPERATE,"Adventure, Drama",SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 1989,SEPERATE,4850,SEPERATE,7460,SEPERATE,9,END
2557,SEPERATE,Trapp Ikka Monogatari,SEPERATE,7.63,SEPERATE,"Drama, Historical, Music, Romance",SEPERATE,TV,SEPERATE,40,SEPERATE,Winter 1991,SEPERATE,1207,SEPERATE,6038,SEPERATE,23,END
2558,SEPERATE,Wakakusa Monogatari: Nan to Jo-sensei,SEPERATE,7.58,SEPERATE,"Drama, Historical, School, Slice of Life",SEPERATE,TV,SEPERATE,40,SEPERATE,Winter 1993,SEPERATE,1349,SEPERATE,6517,SEPERATE,26,END
2559,SEPERATE,Romeo no Aoi Sora,SEPERATE,8.35,SEPERATE,"Adventure, Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,33,SEPERATE,Winter 1995,SEPERATE,181,SEPERATE,2652,SEPERATE,523,END
2560,SEPERATE,Terra e...,SEPERATE,6.46,SEPERATE,"Action, Drama, Sci-Fi, Shounen, Space",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6116,SEPERATE,5292,SEPERATE,10,END
2561,SEPERATE,Captain Future,SEPERATE,7.06,SEPERATE,"Action, Adventure, Sci-Fi, Shounen",SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 1978,SEPERATE,3406,SEPERATE,7433,SEPERATE,27,END
2562,SEPERATE,Shion no Ou,SEPERATE,7.56,SEPERATE,"Drama, Game, Mystery, Thriller",SEPERATE,TV,SEPERATE,22,SEPERATE,Fall 2007,SEPERATE,1404,SEPERATE,3085,SEPERATE,87,END
2563,SEPERATE,Aria the OVA: Arietta,SEPERATE,8.02,SEPERATE,"Sci-Fi, Slice of Life, Fantasy, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,514,SEPERATE,2914,SEPERATE,74,END
2564,SEPERATE,Code-E,SEPERATE,6.44,SEPERATE,"Comedy, Romance, School, Sci-Fi, Slice of Life",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2007,SEPERATE,6212,SEPERATE,4029,SEPERATE,20,END
2565,SEPERATE,Jungle Taitei: Susume Leo!,SEPERATE,6.49,SEPERATE,"Adventure, Shounen",SEPERATE,TV,SEPERATE,26,SEPERATE,Fall 1966,SEPERATE,5965,SEPERATE,8840,SEPERATE,8,END
2566,SEPERATE,Uchuujin Tanaka Tarou,SEPERATE,6.11,SEPERATE,"Comedy, School, Shounen",SEPERATE,TV,SEPERATE,24,SEPERATE,Spring 2000,SEPERATE,7774,SEPERATE,11225,SEPERATE,3,END
2567,SEPERATE,Pinocchio yori Piccolino no Bouken,SEPERATE,6.26,SEPERATE,"Adventure, Kids",SEPERATE,TV,SEPERATE,52,SEPERATE,Spring 1976,SEPERATE,7042,SEPERATE,9513,SEPERATE,3,END
2568,SEPERATE,Kojika Monogatari,SEPERATE,6.39,SEPERATE,Drama,SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 1983,SEPERATE,6473,SEPERATE,11549,SEPERATE,0,END
2569,SEPERATE,Jungle Book Shounen Mowgli,SEPERATE,6.94,SEPERATE,"Adventure, Drama",SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 1989,SEPERATE,3852,SEPERATE,6231,SEPERATE,16,END
2570,SEPERATE,Ochame na Futago: Claire Gakuin Monogatari,SEPERATE,7.05,SEPERATE,"Kids, Slice of Life, Comedy, Historical, School, Shoujo",SEPERATE,TV,SEPERATE,26,SEPERATE,Winter 1991,SEPERATE,3433,SEPERATE,8673,SEPERATE,5,END
2571,SEPERATE,Mitsubachi Maya no Bouken,SEPERATE,6.44,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,TV,SEPERATE,52,SEPERATE,Spring 1975,SEPERATE,6235,SEPERATE,5587,SEPERATE,18,END
2572,SEPERATE,Fushigi no Kuni no Alice,SEPERATE,6.49,SEPERATE,"Adventure, Kids, Fantasy",SEPERATE,TV,SEPERATE,24,SEPERATE,Fall 1983,SEPERATE,5942,SEPERATE,8240,SEPERATE,6,END
2573,SEPERATE,Minami no Niji no Lucy,SEPERATE,6.89,SEPERATE,"Slice of Life, Adventure, Drama",SEPERATE,TV,SEPERATE,50,SEPERATE,Winter 1982,SEPERATE,4093,SEPERATE,9343,SEPERATE,6,END
2574,SEPERATE,Kashi no Ki Mokku,SEPERATE,5.9,SEPERATE,"Adventure, Fantasy",SEPERATE,TV,SEPERATE,52,SEPERATE,Winter 1972,SEPERATE,8520,SEPERATE,9682,SEPERATE,4,END
2575,SEPERATE,Don Chuck Monogatari,SEPERATE,5.84,SEPERATE,"Adventure, Kids, Slice of Life",SEPERATE,TV,SEPERATE,26,SEPERATE,Spring 1975,SEPERATE,8702,SEPERATE,11042,SEPERATE,2,END
2576,SEPERATE,Araiguma Rascal,SEPERATE,6.69,SEPERATE,"Drama, Historical, Slice of Life",SEPERATE,TV,SEPERATE,52,SEPERATE,Winter 1977,SEPERATE,4949,SEPERATE,8849,SEPERATE,4,END
2577,SEPERATE,Tom Sawyer no Bouken,SEPERATE,7.17,SEPERATE,"Adventure, Slice of Life, Historical, Drama",SEPERATE,TV,SEPERATE,49,SEPERATE,Winter 1980,SEPERATE,2891,SEPERATE,6100,SEPERATE,45,END
2578,SEPERATE,TaoTao Ehonkan Sekai Doubutsu Banashi,SEPERATE,6.79,SEPERATE,"Adventure, Fantasy, Comedy, Kids",SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 1983,SEPERATE,4469,SEPERATE,10530,SEPERATE,2,END
2579,SEPERATE,Anime 80-nichikan Sekai Isshuu,SEPERATE,6.83,SEPERATE,"Adventure, Historical, Kids, Romance",SEPERATE,TV,SEPERATE,26,SEPERATE,Winter 1984,SEPERATE,4302,SEPERATE,7109,SEPERATE,8,END
2580,SEPERATE,Tsukuyomi: Moon Phase Special,SEPERATE,6.65,SEPERATE,"Comedy, Dementia, Slice of Life",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5120,SEPERATE,4798,SEPERATE,6,END
2581,SEPERATE,Mobile Suit Gundam 00,SEPERATE,8.14,SEPERATE,"Action, Military, Sci-Fi, Space, Drama, Mecha",SEPERATE,TV,SEPERATE,25,SEPERATE,Fall 2007,SEPERATE,375,SEPERATE,806,SEPERATE,4454,END
2582,SEPERATE,Soukou Kihei Votoms,SEPERATE,7.73,SEPERATE,"Action, Space, Mecha, Military, Drama, Sci-Fi",SEPERATE,TV,SEPERATE,52,SEPERATE,Spring 1983,SEPERATE,952,SEPERATE,3811,SEPERATE,334,END
2583,SEPERATE,Soukou Kihei Votoms: The Last Red Shoulder,SEPERATE,7.16,SEPERATE,"Action, Drama, Mecha, Military, Sci-Fi",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2935,SEPERATE,7631,SEPERATE,3,END
2584,SEPERATE,Soukou Kihei Votoms: Big Battle,SEPERATE,6.74,SEPERATE,"Action, Drama, Mecha, Military, Sci-Fi",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4713,SEPERATE,7982,SEPERATE,3,END
2585,SEPERATE,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,SEPERATE,7.29,SEPERATE,"Drama, Mecha, Military, Sci-Fi",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2378,SEPERATE,7485,SEPERATE,6,END
2586,SEPERATE,Soukou Kihei Votoms: Kakuyaku taru Itan,SEPERATE,6.96,SEPERATE,"Drama, Mecha, Military, Sci-Fi",SEPERATE,OVA,SEPERATE,5,SEPERATE,Unknown,SEPERATE,3781,SEPERATE,7914,SEPERATE,3,END
2588,SEPERATE,Sinkan,SEPERATE,5.75,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7895,SEPERATE,11,END
2589,SEPERATE,Black Cat (TV): Toozakaru Neko,SEPERATE,7.13,SEPERATE,"Action, Sci-Fi, Adventure, Comedy, Super Power, Shounen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,3062,SEPERATE,3684,SEPERATE,34,END
2590,SEPERATE,Genmukan,SEPERATE,6.36,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6249,SEPERATE,12,END
2591,SEPERATE,Samurai Spirits: Haten Gouma no Shou,SEPERATE,5.41,SEPERATE,"Adventure, Historical, Samurai, Shounen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9886,SEPERATE,7765,SEPERATE,1,END
2592,SEPERATE,Kimera,SEPERATE,5.14,SEPERATE,"Action, Horror, Sci-Fi, Shounen Ai, Supernatural, Vampire",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10414,SEPERATE,6004,SEPERATE,8,END
2593,SEPERATE,Kara no Kyoukai 1: Fukan Fuukei,SEPERATE,7.64,SEPERATE,"Action, Mystery, Supernatural, Thriller",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1176,SEPERATE,425,SEPERATE,1888,END
2594,SEPERATE,Piano no Mori,SEPERATE,7.67,SEPERATE,"Adventure, Music, Comedy, Drama, School, Seinen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1093,SEPERATE,2125,SEPERATE,118,END
2595,SEPERATE,D.C.II: Da Capo II,SEPERATE,6.91,SEPERATE,"Drama, Ecchi, Romance, School",SEPERATE,TV,SEPERATE,13,SEPERATE,Fall 2007,SEPERATE,3964,SEPERATE,2830,SEPERATE,45,END
2596,SEPERATE,Shinreigari,SEPERATE,7.46,SEPERATE,"Sci-Fi, Mystery, Psychological, Supernatural",SEPERATE,TV,SEPERATE,22,SEPERATE,Fall 2007,SEPERATE,1711,SEPERATE,1215,SEPERATE,732,END
2597,SEPERATE,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,SEPERATE,7.27,SEPERATE,"Adventure, Police, Comedy, Mystery, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2497,SEPERATE,4610,SEPERATE,3,END
2598,SEPERATE,Juusenki L-Gaim,SEPERATE,6.7,SEPERATE,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen",SEPERATE,TV,SEPERATE,54,SEPERATE,Winter 1984,SEPERATE,4894,SEPERATE,6722,SEPERATE,16,END
2599,SEPERATE,Juusenki L-Gaim I: Pentagona Window + Lady Gavlet,SEPERATE,5.73,SEPERATE,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9045,SEPERATE,11034,SEPERATE,0,END
2600,SEPERATE,Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,SEPERATE,5.82,SEPERATE,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8761,SEPERATE,11280,SEPERATE,0,END
2601,SEPERATE,Juusenki L-Gaim III: Full Metal Soldier,SEPERATE,6.34,SEPERATE,"Action, Mecha, Sci-Fi, Shounen",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6669,SEPERATE,10639,SEPERATE,1,END
2602,SEPERATE,Kenkou Zenrakei Suieibu Umishou,SEPERATE,7.15,SEPERATE,"Comedy, Sports, Ecchi, School, Shounen",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2007,SEPERATE,2999,SEPERATE,2770,SEPERATE,88,END
2603,SEPERATE,Mushi-Uta,SEPERATE,6.65,SEPERATE,"Action, Sci-Fi, Fantasy",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2007,SEPERATE,5174,SEPERATE,4161,SEPERATE,33,END
2604,SEPERATE,Sky Girls,SEPERATE,7.02,SEPERATE,"Mecha, Military, Sci-Fi",SEPERATE,TV,SEPERATE,26,SEPERATE,Summer 2007,SEPERATE,3563,SEPERATE,3523,SEPERATE,54,END
2605,SEPERATE,Sayonara Zetsubou Sensei,SEPERATE,7.9,SEPERATE,"Comedy, Parody, School, Shounen",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2007,SEPERATE,678,SEPERATE,493,SEPERATE,4490,END
2606,SEPERATE,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,SEPERATE,6.57,SEPERATE,"Action, Adventure, Comedy, Fantasy, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5533,SEPERATE,4624,SEPERATE,8,END
2607,SEPERATE,Birth,SEPERATE,6.01,SEPERATE,"Action, Sci-Fi, Adventure, Comedy",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8198,SEPERATE,6545,SEPERATE,13,END
2608,SEPERATE,Wangan Midnight,SEPERATE,7.46,SEPERATE,"Action, Cars, Seinen, Sports",SEPERATE,TV,SEPERATE,26,SEPERATE,Summer 2007,SEPERATE,1716,SEPERATE,3220,SEPERATE,308,END
2609,SEPERATE,Kakyuusei (TV),SEPERATE,6.23,SEPERATE,"Harem, Drama, Romance, School",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 1999,SEPERATE,7226,SEPERATE,6934,SEPERATE,3,END
2610,SEPERATE,Kakyuusei,SEPERATE,5.63,SEPERATE,"Drama, Harem, Hentai, Romance",SEPERATE,OVA,SEPERATE,4,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,9032,SEPERATE,1,END
2611,SEPERATE,Panda Kopanda,SEPERATE,6.76,SEPERATE,"Comedy, Kids",SEPERATE,Movie,SEPERATE,2,SEPERATE,Unknown,SEPERATE,4641,SEPERATE,5297,SEPERATE,20,END
2612,SEPERATE,Spoon Oba-san,SEPERATE,6.64,SEPERATE,"Kids, Magic",SEPERATE,TV,SEPERATE,130,SEPERATE,Spring 1983,SEPERATE,5220,SEPERATE,9464,SEPERATE,2,END
2613,SEPERATE,Mirai Shounen Conan 2: Taiga Daibouken,SEPERATE,6.52,SEPERATE,"Adventure, Drama, Sci-Fi",SEPERATE,TV,SEPERATE,24,SEPERATE,Fall 1999,SEPERATE,5795,SEPERATE,9166,SEPERATE,1,END
